name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Jeff Green,2014,1,0,26,6.9,80.0,Jump Shot,0,1.0
Jeff Green,2014,1,0,29,5.4,81.0,Jump Shot,0,1.2
Chris Johnson,2014,1,0,25,5.2,80.0,Jump Shot,0,0.9
Jeff Green,2014,1,0,26,5.0,81.0,Jump Shot,0,1.3
Kelly Olynyk,2014,1,0,24,5.2,83.0,Jump Shot,0,0.9
Brandon Jennings,2014,1,0,24,4.0,75.0,Jump Shot,1,1.0
Josh Smith,2014,1,0,23,7.3,80.0,Jump Shot,0,0.7
Joe Johnson,2014,1,0,24,6.5,80.0,Jump Shot,0,0.8
Alan Anderson,2014,1,0,24,4.9,75.0,Jump Shot,1,2.7
Joe Johnson,2014,0,0,52,2.8,80.0,Jump Shot,4,3.2
Joe Johnson,2014,1,0,24,3.7,80.0,Jump Shot,6,5.5
Ben McLemore,2014,1,0,24,6.6,79.0,Jump Shot,1,3.3
Rudy Gay,2014,1,0,24,3.5,79.0,Jump Shot,0,0.6
Rudy Gay,2014,0,0,25,1.7,75.0,Jump Shot,0,0.0
Isaiah Thomas,2014,1,0,24,5.6,75.0,Jump Shot,2,2.4
Isaiah Thomas,2014,0,0,25,4.3,78.0,Jump Shot,6,4.5
James Harden,2014,1,0,24,5.2,76.0,Jump Shot,3,3.6
Jeremy Lin,2014,1,0,25,6.4,81.0,Jump Shot,0,0.9
Chandler Parsons,2014,0,0,25,6.4,82.0,Jump Shot,0,0.9
James Harden,2014,1,0,25,7.4,82.0,Jump Shot,5,5.4
Damian Lillard,2014,1,0,22,13.0,73.0,Jump Shot,0,1.0
CJ McCollum,2014,1,0,25,3.2,75.0,Jump Shot,0,0.9
Wesley Matthews,2014,1,0,25,7.7,77.0,Jump Shot,0,0.8
Wesley Matthews,2014,1,0,25,5.2,73.0,Jump Shot,0,1.1
Mo Williams,2014,0,0,25,2.3,77.0,Jump Shot,2,2.5
Kevin Love,2014,1,0,24,4.0,72.0,Jump Shot,0,1.0
Kevin Love,2014,1,0,24,8.6,81.0,Jump Shot,0,0.0
Josh McRoberts,2014,1,0,25,6.6,79.0,Jump Shot,0,0.8
Kevin Love,2014,1,0,23,6.6,81.0,Jump Shot,0,0.0
Kyle Lowry,2014,0,0,57,6.6,80.0,Jump Shot,0,0.0
Jared Sullinger,2014,0,0,22,5.5,83.0,Jump Shot,0,0.8
Kemba Walker,2014,1,0,22,4.9,78.0,Jump Shot,0,0.7
Dirk Nowitzki,2014,1,0,23,8.5,78.0,Jump Shot,0,0.8
Kemba Walker,2014,1,0,24,3.2,75.0,Jump Shot,24,19.8
Jose Calderon,2014,1,0,23,4.8,75.0,Jump Shot,0,0.8
George Hill,2014,1,0,26,4.1,75.0,Jump Shot,1,2.8
George Hill,2014,1,0,22,18.4,84.0,Jump Shot,0,1.1
Tobias Harris,2014,1,0,24,4.8,80.0,Jump Shot,0,0.7
Brandon Jennings,2014,1,0,23,5.7,74.0,Jump Shot,0,1.1
Rodney Stuckey,2014,0,0,47,2.6,75.0,Jump Shot,0,0.6
Stephen Curry,2014,0,0,24,5.2,75.0,Jump Shot,6,5.7
Arron Afflalo,2014,1,0,28,2.8,75.0,Jump Shot,1,2.0
Josh Smith,2014,1,0,25,8.3,81.0,Jump Shot,0,1.0
Brandon Jennings,2014,0,0,47,4.9,75.0,Jump Shot,1,2.4
Brandon Knight,2014,1,0,24,7.2,79.0,Jump Shot,0,1.2
Markieff Morris,2014,0,0,25,6.8,78.0,Jump Shot,0,1.0
Brandon Jennings,2014,1,0,25,4.7,74.0,Jump Shot,0,0.9
Brandon Jennings,2014,1,0,26,4.1,74.0,Jump Shot,2,2.1
Victor Oladipo,2014,1,0,25,4.9,75.0,Jump Shot,0,0.8
Jarrett Jack,2014,0,0,27,6.2,81.0,Jump Shot,0,2.2
Josh McRoberts,2014,1,0,25,6.4,80.0,Jump Shot,0,0.9
Gary Neal,2014,1,0,25,2.8,79.0,Jump Shot,0,1.6
Josh McRoberts,2014,0,0,26,6.5,80.0,Jump Shot,0,1.0
Ty Lawson,2014,1,0,25,4.5,72.0,Jump Shot,8,8.4
Paul Pierce,2014,1,0,24,11.9,72.0,Jump Shot,0,0.0
Deron Williams,2014,1,0,23,6.9,83.0,Jump Shot,0,0.8
Joe Johnson,2014,1,0,25,6.9,78.0,Jump Shot,0,0.8
Deron Williams,2014,1,0,27,1.9,72.0,Jump Shot,0,0.8
Joe Johnson,2014,1,0,23,5.6,78.0,Jump Shot,0,0.8
Kyle Lowry,2014,1,0,24,4.1,75.0,Jump Shot,0,2.4
Kyle Lowry,2014,1,0,27,3.8,75.0,Jump Shot,3,2.1
Kyle Lowry,2014,0,0,27,3.9,79.0,Jump Shot,11,9.2
Shane Battier,2014,1,0,24,6.4,80.0,Jump Shot,0,0.8
LeBron James,2014,1,0,22,7.0,80.0,Jump Shot,0,0.7
LeBron James,2014,1,0,24,4.2,75.0,Jump Shot,0,1.0
Shane Battier,2014,0,0,24,4.0,80.0,Jump Shot,0,0.8
Shane Battier,2014,1,0,25,2.4,80.0,Jump Shot,0,0.2
Bradley Beal,2014,1,0,25,5.5,76.0,Jump Shot,0,0.9
Trevor Ariza,2014,0,0,24,13.4,81.0,Jump Shot,0,0.8
John Wall,2014,1,0,25,4.6,74.0,Jump Shot,0,1.4
John Wall,2014,1,0,25,5.5,74.0,Jump Shot,4,4.8
Bradley Beal,2014,1,0,22,7.3,74.0,Jump Shot,0,0.3
Bradley Beal,2014,0,0,22,4.6,83.0,Jump Shot,0,0.7
Trevor Ariza,2014,0,0,25,11.4,83.0,Jump Shot,1,0.7
Trevor Ariza,2014,1,0,24,6.0,81.0,Jump Shot,0,0.8
Paul George,2014,1,0,23,5.1,80.0,Jump Shot,6,5.5
Jarrett Jack,2014,1,0,24,3.0,80.0,Jump Shot,0,1.4
Dion Waiters,2014,1,0,26,2.6,81.0,Jump Shot,3,6.7
George Hill,2014,0,0,25,5.0,76.0,Jump Shot,0,0.9
Carmelo Anthony,2014,0,0,25,6.2,80.0,Jump Shot,1,1.5
Carmelo Anthony,2014,0,0,24,7.3,80.0,Jump Shot,8,7.7
James Anderson,2014,1,0,25,5.8,80.0,Jump Shot,0,0.9
Kyrie Irving,2014,1,0,26,2.8,73.0,Jump Shot,0,0.9
Hollis Thompson,2014,1,0,24,5.6,80.0,Jump Shot,0,1.6
Khris Middleton,2014,1,0,27,7.6,80.0,Jump Shot,0,0.8
Brandon Knight,2014,0,0,24,6.0,81.0,Jump Shot,2,3.1
Nate Wolters,2014,0,0,25,13.1,77.0,Jump Shot,0,1.0
Khris Middleton,2014,1,0,25,5.4,79.0,Jump Shot,0,0.8
Jameer Nelson,2014,0,0,24,7.0,79.0,Jump Shot,0,1.0
Arron Afflalo,2014,1,0,25,5.6,83.0,Jump Shot,1,0.7
Victor Oladipo,2014,1,0,24,10.5,74.0,Jump Shot,11,9.1
Victor Oladipo,2014,1,0,25,10.0,81.0,Jump Shot,9,9.3
Trey Burke,2014,1,0,24,4.6,75.0,Jump Shot,0,0.9
Trey Burke,2014,1,0,24,5.1,75.0,Jump Shot,0,0.8
Gordon Hayward,2014,1,0,24,4.8,78.0,Jump Shot,0,0.9
Kyle Korver,2014,1,0,24,3.0,79.0,Jump Shot,0,0.9
DeMarre Carroll,2014,1,0,24,8.7,78.0,Jump Shot,0,0.8
Kyle Korver,2014,1,0,24,2.3,79.0,Jump Shot,1,2.0
Pero Antic,2014,1,0,23,6.1,81.0,Jump Shot,0,0.9
DeMarre Carroll,2014,1,0,25,7.2,79.0,Jump Shot,0,0.8
Pero Antic,2014,1,0,24,6.5,82.0,Jump Shot,0,1.0
Jeff Teague,2014,1,0,24,7.7,80.0,Jump Shot,0,1.0
Kyle Korver,2014,1,0,26,7.1,80.0,Jump Shot,0,1.3
Darren Collison,2014,1,0,25,5.3,75.0,Jump Shot,0,0.8
Matt Barnes,2014,1,0,27,2.6,84.0,Jump Shot,0,0.7
Gerald Green,2014,1,0,24,3.6,72.0,Jump Shot,0,0.9
Gerald Green,2014,1,0,24,4.9,72.0,Jump Shot,8,6.4
Gerald Green,2014,0,0,26,3.3,72.0,Jump Shot,0,0.8
Goran Dragic,2014,0,0,26,3.7,73.0,Jump Shot,0,1.1
George Hill,2014,1,0,26,3.3,73.0,Jump Shot,0,1.2
George Hill,2014,1,0,25,18.1,80.0,Jump Shot,0,1.5
George Hill,2014,0,0,38,3.6,83.0,Jump Shot,5,3.0
Evan Turner,2014,1,0,26,11.9,73.0,Jump Shot,0,1.0
Chris Johnson,2014,1,0,26,4.5,80.0,Jump Shot,0,1.1
Josh Smith,2014,1,0,27,6.0,80.0,Jump Shot,0,1.1
Josh Smith,2014,1,0,24,4.3,80.0,Jump Shot,0,0.9
Ben McLemore,2014,1,0,26,11.8,80.0,Jump Shot,0,0.9
Isaiah Thomas,2014,0,0,24,5.0,82.0,Jump Shot,1,1.4
Kirk Hinrich,2014,1,0,25,7.2,83.0,Jump Shot,10,8.1
Jimmy Butler,2014,1,0,25,6.2,79.0,Jump Shot,0,0.0
Jimmy Butler,2014,1,0,23,5.0,79.0,Jump Shot,0,1.1
Jimmy Butler,2014,1,0,23,5.1,79.0,Jump Shot,0,0.0
Manu Ginobili,2014,1,0,24,4.0,81.0,Jump Shot,0,1.1
Kawhi Leonard,2014,1,0,25,7.7,78.0,Jump Shot,0,1.1
Manu Ginobili,2014,1,0,24,4.3,78.0,Jump Shot,0,1.7
Marco Belinelli,2014,1,0,23,12.2,79.0,Jump Shot,0,1.0
Marco Belinelli,2014,1,0,24,3.4,71.0,Jump Shot,0,0.8
Manu Ginobili,2014,1,0,25,6.9,79.0,Jump Shot,1,6.5
Mike Conley,2014,1,0,22,8.9,83.0,Jump Shot,0,1.4
Marc Gasol,2014,0,0,43,4.9,82.0,Jump Shot,1,1.1
Courtney Lee,2014,0,0,26,2.5,74.0,Jump Shot,0,1.0
Courtney Lee,2014,1,0,24,6.0,76.0,Jump Shot,0,0.8
Damian Lillard,2014,1,0,26,3.5,73.0,Jump Shot,0,0.9
CJ McCollum,2014,0,0,25,5.6,77.0,Jump Shot,0,1.0
Damian Lillard,2014,0,0,26,13.6,73.0,Jump Shot,0,1.1
Damian Lillard,2014,1,0,27,7.9,73.0,Jump Shot,25,20.9
CJ Miles,2014,0,0,27,5.7,73.0,Jump Shot,0,0.7
Damian Lillard,2014,1,0,25,3.6,73.0,Jump Shot,0,0.8
Damian Lillard,2014,0,0,25,4.7,73.0,Jump Shot,0,0.7
Kevin Martin,2014,0,0,25,4.3,83.0,Jump Shot,0,0.9
Kevin Martin,2014,1,0,22,3.5,74.0,Jump Shot,0,0.8
Kevin Love,2014,1,0,23,12.9,83.0,Jump Shot,0,1.0
Kevin Love,2014,1,0,22,6.6,81.0,Jump Shot,0,0.9
Kevin Love,2014,0,0,24,5.0,81.0,Jump Shot,0,0.8
Kevin Martin,2014,1,0,24,5.2,83.0,Jump Shot,2,2.7
Kevin Durant,2014,0,0,24,5.5,75.0,Jump Shot,4,5.1
Khris Middleton,2014,1,0,22,3.9,81.0,Jump Shot,0,0.9
Jose Calderon,2014,1,0,24,6.0,74.0,Jump Shot,0,0.8
Caron Butler,2014,1,0,23,6.7,75.0,Jump Shot,0,1.0
Caron Butler,2014,1,0,25,7.6,77.0,Jump Shot,0,0.8
Reggie Jackson,2014,1,0,25,13.9,77.0,Jump Shot,1,1.2
Brandon Knight,2014,0,0,25,8.7,75.0,Jump Shot,0,1.2
Chandler Parsons,2014,1,0,24,3.0,75.0,Jump Shot,0,1.0
James Harden,2014,1,0,24,11.6,84.0,Jump Shot,0,1.1
Chandler Parsons,2014,1,0,22,12.5,84.0,Jump Shot,0,1.1
Chandler Parsons,2014,1,0,22,10.2,83.0,Jump Shot,0,1.0
Carmelo Anthony,2014,1,0,23,4.9,80.0,Jump Shot,1,2.6
Carmelo Anthony,2014,1,0,24,11.9,80.0,Jump Shot,0,0.9
Iman Shumpert,2014,0,0,23,7.0,80.0,Jump Shot,0,0.8
Stephen Curry,2014,0,0,25,11.0,75.0,Jump Shot,4,3.6
George Hill,2014,0,0,27,7.1,76.0,Jump Shot,0,1.1
Carmelo Anthony,2014,1,0,24,5.5,80.0,Jump Shot,0,1.1
Carmelo Anthony,2014,1,0,24,10.0,80.0,Jump Shot,0,0.7
Monta Ellis,2014,1,0,24,5.8,78.0,Jump Shot,0,1.0
Brandon Knight,2014,1,0,26,10.9,75.0,Jump Shot,0,0.0
Chris Bosh,2014,1,0,24,6.7,83.0,Jump Shot,0,0.9
Mario Chalmers,2014,0,0,25,5.3,75.0,Jump Shot,9,8.6
Mario Chalmers,2014,1,0,23,14.0,83.0,Jump Shot,0,0.8
LeBron James,2014,1,0,24,3.7,79.0,Jump Shot,0,1.1
Mario Chalmers,2014,1,0,24,5.2,75.0,Jump Shot,0,0.8
Shane Battier,2014,1,0,23,4.5,79.0,Jump Shot,0,0.7
LeBron James,2014,0,0,24,5.0,79.0,Jump Shot,0,1.1
LeBron James,2014,0,0,25,5.2,79.0,Jump Shot,11,13.6
Marcus Thornton,2014,1,0,25,3.9,76.0,Jump Shot,0,0.7
Deron Williams,2014,0,0,25,12.6,76.0,Jump Shot,0,1.2
Paul Pierce,2014,1,0,25,3.4,81.0,Jump Shot,0,1.1
Deron Williams,2014,1,0,27,6.4,74.0,Jump Shot,0,0.8
Paul Pierce,2014,1,0,24,4.2,74.0,Jump Shot,0,1.3
Jameer Nelson,2014,1,0,24,3.4,71.0,Jump Shot,7,7.8
Jameer Nelson,2014,1,0,26,10.3,71.0,Jump Shot,7,7.4
Jameer Nelson,2014,1,0,27,3.4,76.0,Jump Shot,0,1.2
Ty Lawson,2014,1,0,25,4.3,72.0,Jump Shot,1,3.4
Randy Foye,2014,1,0,23,3.3,77.0,Jump Shot,0,0.8
Ty Lawson,2014,1,0,25,8.6,72.0,Jump Shot,0,1.3
Aaron Brooks,2014,1,0,25,4.3,76.0,Jump Shot,12,10.3
James Anderson,2014,1,0,22,4.2,80.0,Jump Shot,0,0.8
James Anderson,2014,1,0,25,5.0,80.0,Jump Shot,3,2.4
Ben McLemore,2014,1,0,28,4.7,77.0,Jump Shot,0,0.8
Kyle Lowry,2014,1,0,25,4.4,73.0,Jump Shot,0,0.9
DeMar DeRozan,2014,1,0,23,4.6,80.0,Jump Shot,0,0.8
Kyle Lowry,2014,1,0,26,3.8,73.0,Jump Shot,0,0.9
Kyle Lowry,2014,0,0,25,2.2,73.0,Jump Shot,4,4.6
Kyle Lowry,2014,1,0,24,8.6,83.0,Jump Shot,0,0.8
Brandon Jennings,2014,1,0,26,4.2,78.0,Jump Shot,0,1.2
Josh Smith,2014,1,0,27,5.2,81.0,Jump Shot,0,0.8
Brandon Jennings,2014,1,0,25,7.0,72.0,Jump Shot,8,6.0
Chris Johnson,2014,1,0,22,14.4,73.0,Jump Shot,0,0.8
Carmelo Anthony,2014,1,0,24,6.5,81.0,Jump Shot,0,0.6
Carmelo Anthony,2014,1,0,24,3.5,81.0,Jump Shot,16,13.8
Carmelo Anthony,2014,1,0,24,5.6,81.0,Jump Shot,19,15.2
Austin Rivers,2014,1,0,25,3.2,83.0,Jump Shot,15,14.8
Brian Roberts,2014,0,0,25,3.9,73.0,Jump Shot,0,0.9
Anthony Morrow,2014,1,0,25,4.7,77.0,Jump Shot,0,0.6
Mike Conley,2014,1,0,26,6.9,73.0,Jump Shot,4,5.5
Trey Burke,2014,1,0,24,4.2,75.0,Jump Shot,0,1.4
Trey Burke,2014,1,0,24,5.9,75.0,Jump Shot,0,1.2
Marvin Williams,2014,0,0,44,3.9,75.0,Jump Shot,2,2.2
Gordon Hayward,2014,1,0,24,7.9,76.0,Jump Shot,0,0.0
Dirk Nowitzki,2014,1,0,25,13.4,79.0,Jump Shot,0,0.9
Vince Carter,2014,1,0,24,6.4,79.0,Jump Shot,0,0.7
Vince Carter,2014,1,0,23,7.2,80.0,Jump Shot,0,1.4
Danny Green,2014,1,0,25,10.4,83.0,Jump Shot,0,1.2
Danny Green,2014,1,0,22,3.9,81.0,Jump Shot,0,0.0
Wesley Matthews,2014,1,0,24,16.4,79.0,Jump Shot,0,1.0
Nicolas Batum,2014,1,0,26,4.9,78.0,Jump Shot,0,0.7
Paul George,2014,0,0,26,3.3,77.0,Jump Shot,0,0.0
Damian Lillard,2014,1,0,25,4.3,78.0,Jump Shot,5,5.7
Michael Beasley,2014,0,0,44,6.5,75.0,Jump Shot,0,0.8
Damian Lillard,2014,1,0,25,8.6,78.0,Jump Shot,0,0.9
Damian Lillard,2014,0,0,42,4.7,79.0,Jump Shot,1,1.5
Goran Dragic,2014,1,0,25,4.0,74.0,Jump Shot,0,1.0
Markieff Morris,2014,0,0,58,5.9,75.0,Jump Shot,1,1.4
Goran Dragic,2014,0,0,25,4.4,75.0,Jump Shot,0,1.4
Goran Dragic,2014,1,0,23,4.2,85.0,Jump Shot,0,1.0
Eric Bledsoe,2014,1,0,25,10.7,85.0,Jump Shot,0,1.0
Luol Deng,2014,1,0,22,6.7,75.0,Jump Shot,0,0.9
Luol Deng,2014,1,0,23,6.4,80.0,Jump Shot,0,1.2
Isaiah Thomas,2014,1,0,25,8.0,84.0,Jump Shot,3,2.9
Matt Barnes,2014,0,0,26,5.0,78.0,Jump Shot,0,0.8
Matt Barnes,2014,1,0,24,5.8,81.0,Jump Shot,0,0.9
Matt Barnes,2014,0,0,25,6.0,78.0,Jump Shot,0,0.8
Klay Thompson,2014,1,0,24,2.0,72.0,Jump Shot,0,0.7
Draymond Green,2014,1,0,24,6.4,81.0,Jump Shot,0,0.8
Stephen Curry,2014,1,0,25,11.4,72.0,Jump Shot,2,2.5
Stephen Curry,2014,0,0,24,7.0,81.0,Jump Shot,5,5.8
Klay Thompson,2014,1,0,23,17.7,81.0,Jump Shot,0,0.9
Stephen Curry,2014,1,0,24,4.0,73.0,Jump Shot,10,8.3
Jimmy Butler,2014,1,0,23,14.6,77.0,Jump Shot,0,0.8
Kirk Hinrich,2014,1,0,22,8.0,75.0,Jump Shot,0,1.0
Kirk Hinrich,2014,1,0,24,5.3,73.0,Jump Shot,0,0.8
Mike Dunleavy,2014,1,0,26,6.1,73.0,Jump Shot,0,0.9
James Harden,2014,1,0,25,6.2,79.0,Jump Shot,0,0.8
Jeremy Lin,2014,1,0,25,5.0,71.0,Jump Shot,0,1.2
DeMarre Carroll,2014,1,0,24,13.3,79.0,Jump Shot,0,0.0
Jeff Teague,2014,1,0,23,7.9,74.0,Jump Shot,0,1.5
DeMarre Carroll,2014,1,0,25,4.6,79.0,Jump Shot,0,1.4
Jeff Teague,2014,1,0,25,5.6,75.0,Jump Shot,4,3.8
Pero Antic,2014,1,0,23,4.2,83.0,Jump Shot,0,1.2
Kyle Korver,2014,1,0,25,4.3,74.0,Jump Shot,0,1.1
DeMarre Carroll,2014,1,0,24,6.1,83.0,Jump Shot,0,0.9
Nate Wolters,2014,1,0,25,4.6,75.0,Jump Shot,0,1.6
Russell Westbrook,2014,1,0,24,6.2,76.0,Jump Shot,0,0.8
Caron Butler,2014,0,0,25,5.4,76.0,Jump Shot,0,0.8
Caron Butler,2014,0,0,24,4.4,76.0,Jump Shot,0,0.9
Caron Butler,2014,1,0,22,4.6,83.0,Jump Shot,0,0.9
Caron Butler,2014,1,0,23,4.4,83.0,Jump Shot,0,0.8
Gerald Henderson,2014,1,0,25,9.9,81.0,Jump Shot,0,0.8
Gary Neal,2014,1,0,25,10.4,80.0,Jump Shot,0,1.1
Gary Neal,2014,1,0,25,4.6,80.0,Jump Shot,0,0.8
Kevin Love,2014,1,0,25,6.1,84.0,Jump Shot,0,0.8
Kevin Love,2014,1,0,24,4.9,84.0,Jump Shot,2,2.8
Kevin Martin,2014,0,0,26,5.6,77.0,Jump Shot,6,7.7
Kevin Martin,2014,1,0,25,3.6,77.0,Jump Shot,0,0.9
Jameer Nelson,2014,1,0,25,4.9,76.0,Jump Shot,1,1.7
Arron Afflalo,2014,1,0,26,3.7,75.0,Jump Shot,0,0.8
Arron Afflalo,2014,1,0,23,7.3,75.0,Jump Shot,0,0.0
Tobias Harris,2014,1,0,22,6.9,80.0,Jump Shot,0,0.6
John Wall,2014,1,0,25,8.7,83.0,Jump Shot,0,1.4
Trevor Ariza,2014,1,0,24,13.7,79.0,Jump Shot,0,0.8
Bradley Beal,2014,1,0,24,11.7,77.0,Jump Shot,0,1.0
Bradley Beal,2014,1,0,25,7.0,81.0,Jump Shot,0,1.0
Bradley Beal,2014,0,0,26,2.8,77.0,Jump Shot,0,0.8
Trevor Ariza,2014,1,0,23,18.4,79.0,Jump Shot,0,0.8
John Wall,2014,1,0,25,6.8,80.0,Jump Shot,0,1.1
Hollis Thompson,2014,0,0,26,15.2,75.0,Jump Shot,0,2.5
James Anderson,2014,0,0,25,6.2,78.0,Jump Shot,0,0.8
Hollis Thompson,2014,1,0,22,7.8,78.0,Jump Shot,0,0.9
James Anderson,2014,1,0,24,4.8,80.0,Jump Shot,1,1.3
Hollis Thompson,2014,1,0,23,12.9,80.0,Jump Shot,0,0.9
Tony Wroten,2014,0,0,35,3.7,75.0,Jump Shot,1,1.4
George Hill,2014,1,0,25,5.8,77.0,Jump Shot,0,0.8
Patrick Beverley,2014,0,0,27,4.5,73.0,Jump Shot,0,0.8
Kyle Lowry,2014,1,0,25,8.4,83.0,Jump Shot,0,1.2
Kyle Lowry,2014,1,0,25,8.0,73.0,Jump Shot,0,0.9
Kyle Lowry,2014,1,0,23,10.2,81.0,Jump Shot,0,0.6
Courtney Lee,2014,0,0,22,6.0,78.0,Jump Shot,0,0.9
Courtney Lee,2014,1,0,27,7.5,83.0,Jump Shot,0,1.0
Avery Bradley,2014,0,0,23,12.8,75.0,Jump Shot,0,1.0
Kyle Korver,2014,1,0,26,15.6,83.0,Jump Shot,1,1.7
Goran Dragic,2014,1,0,23,2.5,75.0,Jump Shot,0,0.5
Goran Dragic,2014,1,0,25,4.1,80.0,Jump Shot,0,0.0
Gerald Green,2014,0,0,26,4.3,75.0,Jump Shot,0,0.9
Randy Foye,2014,1,0,24,6.5,74.0,Jump Shot,0,0.0
Aaron Brooks,2014,1,0,25,6.1,74.0,Jump Shot,0,1.0
Evan Fournier,2014,1,0,27,5.5,74.0,Jump Shot,8,8.8
Aaron Brooks,2014,1,0,24,4.4,74.0,Jump Shot,0,1.0
Evan Fournier,2014,1,0,23,6.6,76.0,Jump Shot,0,0.7
Eric Gordon,2014,1,0,25,6.6,76.0,Jump Shot,0,0.8
Eric Gordon,2014,1,0,25,6.7,76.0,Jump Shot,0,1.0
Nicolas Batum,2014,1,0,24,5.5,80.0,Jump Shot,0,1.0
Nicolas Batum,2014,1,0,27,7.7,80.0,Jump Shot,0,0.8
Wesley Matthews,2014,1,0,25,4.1,75.0,Jump Shot,0,0.8
Wesley Matthews,2014,1,0,24,2.8,75.0,Jump Shot,3,4.1
Nicolas Batum,2014,1,0,25,7.9,82.0,Jump Shot,15,11.3
Danny Green,2014,1,0,25,9.3,79.0,Jump Shot,0,1.0
Danny Green,2014,1,0,24,6.0,83.0,Jump Shot,1,1.4
Danny Green,2014,1,0,24,9.2,76.0,Jump Shot,0,1.2
Tony Parker,2014,1,0,25,10.6,76.0,Jump Shot,0,1.2
Trey Burke,2014,0,0,25,4.4,72.0,Jump Shot,0,0.9
Trey Burke,2014,1,0,24,4.1,72.0,Jump Shot,0,0.8
Gordon Hayward,2014,1,0,22,5.2,81.0,Jump Shot,0,0.7
Trey Burke,2014,1,0,24,4.8,72.0,Jump Shot,0,0.6
Matt Barnes,2014,1,0,24,4.5,79.0,Jump Shot,0,1.2
Matt Barnes,2014,1,0,23,11.5,81.0,Jump Shot,0,0.9
Darren Collison,2014,1,0,24,6.3,79.0,Jump Shot,0,1.1
Marcus Thornton,2014,1,0,24,11.5,79.0,Jump Shot,0,0.9
Marcus Thornton,2014,1,0,24,4.6,73.0,Jump Shot,0,0.8
Arron Afflalo,2014,1,0,27,3.3,80.0,Jump Shot,0,0.8
Arron Afflalo,2014,1,0,23,11.4,75.0,Jump Shot,0,1.5
Stephen Curry,2014,1,0,25,4.7,74.0,Jump Shot,0,0.7
Khris Middleton,2014,0,0,25,15.7,80.0,Jump Shot,0,0.8
Steve Blake,2014,0,0,34,4.4,74.0,Jump Shot,2,2.5
Arron Afflalo,2014,1,0,26,2.8,80.0,Jump Shot,0,0.8
Jeremy Lin,2014,1,0,25,3.8,76.0,Jump Shot,0,0.7
Chandler Parsons,2014,1,0,26,3.7,76.0,Jump Shot,0,0.9
Jeremy Lin,2014,1,0,22,5.4,75.0,Jump Shot,0,1.1
JR Smith,2014,1,0,24,5.6,74.0,Jump Shot,0,0.7
Iman Shumpert,2014,1,0,22,8.7,83.0,Jump Shot,0,0.8
James Harden,2014,1,0,26,4.7,83.0,Jump Shot,4,4.1
JR Smith,2014,1,0,26,3.8,74.0,Jump Shot,4,3.9
Nate Wolters,2014,1,0,25,5.4,77.0,Jump Shot,0,0.6
Bradley Beal,2014,1,0,22,13.4,79.0,Jump Shot,0,0.8
Bradley Beal,2014,1,0,25,4.4,79.0,Jump Shot,0,0.9
Al Harrington,2014,0,0,25,3.3,79.0,Jump Shot,0,1.0
Kyrie Irving,2014,1,0,25,5.4,73.0,Jump Shot,8,8.2
John Wall,2014,0,0,25,3.8,83.0,Jump Shot,3,4.0
John Wall,2014,1,0,22,15.6,83.0,Jump Shot,0,1.2
John Wall,2014,1,0,25,5.0,75.0,Jump Shot,0,1.1
John Wall,2014,1,0,25,4.3,75.0,Jump Shot,2,2.2
Paul Pierce,2014,1,0,25,4.4,80.0,Jump Shot,0,1.0
Deron Williams,2014,1,0,28,4.7,75.0,Jump Shot,0,1.0
Deron Williams,2014,1,0,25,5.0,76.0,Jump Shot,0,1.1
Paul Pierce,2014,1,0,28,4.3,76.0,Jump Shot,0,1.1
Marcus Thornton,2014,1,0,24,3.3,75.0,Jump Shot,3,3.9
Marcus Thornton,2014,1,0,25,4.7,80.0,Jump Shot,0,0.8
Marcus Thornton,2014,1,0,25,5.1,75.0,Jump Shot,0,1.5
Marcus Thornton,2014,0,0,25,2.7,75.0,Jump Shot,0,1.2
Pero Antic,2014,1,0,24,7.0,80.0,Jump Shot,0,1.0
DeMarre Carroll,2014,1,0,22,6.5,80.0,Jump Shot,0,1.1
Kyle Korver,2014,1,0,23,8.4,85.0,Jump Shot,0,0.7
DeMarre Carroll,2014,1,0,24,4.8,80.0,Jump Shot,0,0.7
Pero Antic,2014,0,0,25,9.2,80.0,Jump Shot,0,1.0
Kyle Korver,2014,1,0,25,4.4,80.0,Jump Shot,0,0.9
DeMarre Carroll,2014,1,0,24,6.3,80.0,Jump Shot,0,0.8
Pero Antic,2014,1,0,24,4.1,80.0,Jump Shot,0,0.8
Kyle Korver,2014,1,0,24,1.6,76.0,Jump Shot,0,0.9
Randy Foye,2014,1,0,25,5.4,79.0,Jump Shot,0,0.8
Aaron Brooks,2014,1,0,24,3.4,73.0,Jump Shot,0,1.0
Evan Fournier,2014,0,0,24,4.7,75.0,Jump Shot,1,0.8
Randy Foye,2014,1,0,24,17.0,79.0,Jump Shot,0,0.8
Evan Fournier,2014,1,0,24,5.6,78.0,Jump Shot,0,0.6
Evan Fournier,2014,1,0,23,6.4,73.0,Jump Shot,0,0.5
Brandon Jennings,2014,1,0,24,10.4,78.0,Jump Shot,15,11.3
Charlie Villanueva,2014,1,0,25,5.9,81.0,Jump Shot,0,1.3
Charlie Villanueva,2014,1,0,25,6.2,81.0,Jump Shot,0,0.6
Brandon Jennings,2014,1,0,24,4.9,78.0,Jump Shot,0,0.0
Paul George,2014,0,0,38,8.1,80.0,Jump Shot,1,2.3
