name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Paul Millsap,2014,0,0,14,5.2,83.0,Fadeaway Jump Shot,2,2.2
Joe Johnson,2014,0,0,15,2.5,81.0,Fadeaway Jump Shot,7,5.7
Monta Ellis,2014,0,0,10,3.1,74.0,Fadeaway Jump Shot,0,1.0
Carmelo Anthony,2014,0,0,15,4.3,78.0,Fadeaway Jump Shot,2,3.8
Nicolas Batum,2014,1,0,19,2.1,79.0,Fadeaway Jump Shot,2,3.9
Joe Johnson,2014,1,0,16,3.8,80.0,Fadeaway Jump Shot,7,6.4
Reggie Jackson,2014,0,0,13,3.0,83.0,Fadeaway Jump Shot,0,0.0
LeBron James,2014,0,0,14,5.0,81.0,Fadeaway Jump Shot,7,6.5
Jeff Green,2014,1,0,15,2.4,79.0,Fadeaway Jump Shot,4,2.4
Jarrett Jack,2014,0,0,14,4.3,75.0,Fadeaway Jump Shot,13,10.6
Evan Turner,2014,0,0,18,3.6,83.0,Fadeaway Jump Shot,4,4.2
Dirk Nowitzki,2014,1,0,12,2.5,81.0,Fadeaway Jump Shot,0,0.4
Arron Afflalo,2014,0,0,12,3.0,78.0,Fadeaway Jump Shot,4,3.8
James Harden,2014,0,0,17,2.4,80.0,Fadeaway Jump Shot,2,6.1
Bradley Beal,2014,1,0,12,5.0,83.0,Fadeaway Jump Shot,3,3.4
David West,2014,0,0,15,5.8,82.0,Fadeaway Jump Shot,0,0.9
Kobe Bryant,2014,0,0,13,3.9,82.0,Fadeaway Jump Shot,6,6.4
Blake Griffin,2014,0,0,17,1.5,79.0,Fadeaway Jump Shot,0,1.3
LaMarcus Aldridge,2014,0,0,14,5.0,81.0,Fadeaway Jump Shot,4,3.4
Chris Paul,2014,1,0,12,4.4,80.0,Fadeaway Jump Shot,4,5.8
Brandon Jennings,2014,0,0,11,2.5,73.0,Fadeaway Jump Shot,14,12.5
DeMar DeRozan,2014,0,0,16,3.7,80.0,Fadeaway Jump Shot,1,3.8
Josh Smith,2014,1,0,10,3.1,80.0,Fadeaway Jump Shot,4,4.3
Jae Crowder,2014,0,0,19,5.7,83.0,Fadeaway Jump Shot,1,3.1
Josh Smith,2014,0,0,10,3.5,80.0,Fadeaway Jump Shot,5,4.7
Channing Frye,2014,0,0,12,6.3,80.0,Fadeaway Jump Shot,4,4.4
Kevin Durant,2014,1,0,12,6.6,76.0,Fadeaway Jump Shot,1,3.4
Khris Middleton,2014,0,0,17,2.7,79.0,Fadeaway Jump Shot,4,5.5
Rajon Rondo,2014,1,0,21,5.1,83.0,Fadeaway Jump Shot,7,5.2
Josh Smith,2014,0,0,12,3.6,79.0,Fadeaway Jump Shot,1,2.4
LeBron James,2014,0,0,16,3.7,78.0,Fadeaway Jump Shot,0,6.1
Nate Robinson,2014,0,0,16,6.6,78.0,Fadeaway Jump Shot,6,5.4
DeMar DeRozan,2014,1,0,17,4.2,81.0,Fadeaway Jump Shot,1,1.9
Nick Young,2014,1,0,18,3.7,79.0,Fadeaway Jump Shot,4,5.7
Dirk Nowitzki,2014,0,0,12,2.7,79.0,Fadeaway Jump Shot,1,4.8
Gerald Green,2014,1,0,12,2.9,78.0,Fadeaway Jump Shot,13,10.7
Paul Millsap,2014,1,0,16,3.7,82.0,Fadeaway Jump Shot,3,3.3
Dwyane Wade,2014,0,0,13,2.3,73.0,Fadeaway Jump Shot,7,9.4
Gerald Green,2014,1,0,15,2.2,72.0,Fadeaway Jump Shot,1,1.2
Russell Westbrook,2014,0,0,11,2.2,74.0,Fadeaway Jump Shot,6,6.1
Carmelo Anthony,2014,0,0,17,3.6,81.0,Fadeaway Jump Shot,1,0.2
Eric Gordon,2014,1,0,20,5.7,79.0,Fadeaway Jump Shot,8,5.5
Paul George,2014,0,0,21,3.3,80.0,Fadeaway Jump Shot,23,21.1
LeBron James,2014,0,0,10,4.4,83.0,Fadeaway Jump Shot,1,1.2
Dwyane Wade,2014,1,0,15,4.6,78.0,Fadeaway Jump Shot,12,9.1
LeBron James,2014,1,0,12,4.9,79.0,Fadeaway Jump Shot,3,8.9
Nate Robinson,2014,0,0,16,4.9,73.0,Fadeaway Jump Shot,2,3.0
Dirk Nowitzki,2014,1,0,11,3.1,81.0,Fadeaway Jump Shot,2,5.2
Carmelo Anthony,2014,0,0,14,5.0,81.0,Fadeaway Jump Shot,7,5.8
Arron Afflalo,2014,1,0,19,3.1,79.0,Fadeaway Jump Shot,1,2.6
Monta Ellis,2014,0,0,14,2.3,73.0,Fadeaway Jump Shot,2,5.2
Jeff Green,2014,0,0,13,3.3,80.0,Fadeaway Jump Shot,3,2.2
Kyle Lowry,2014,0,0,15,2.2,75.0,Fadeaway Jump Shot,3,3.8
Carmelo Anthony,2014,1,0,14,3.7,80.0,Fadeaway Jump Shot,4,2.7
JR Smith,2014,1,0,19,4.7,80.0,Fadeaway Jump Shot,1,3.0
Jeff Green,2014,0,0,10,3.0,79.0,Fadeaway Jump Shot,3,3.6
Brandon Jennings,2014,0,0,14,4.3,83.0,Fadeaway Jump Shot,9,8.4
Dirk Nowitzki,2014,1,0,12,3.7,81.0,Fadeaway Jump Shot,2,3.1
Dirk Nowitzki,2014,1,0,12,3.0,80.0,Fadeaway Jump Shot,2,2.8
Goran Dragic,2014,1,0,17,4.9,84.0,Fadeaway Jump Shot,8,5.7
Carmelo Anthony,2014,1,0,11,3.4,83.0,Fadeaway Jump Shot,2,5.6
Dirk Nowitzki,2014,0,0,17,2.5,81.0,Fadeaway Jump Shot,2,5.7
Kevin Durant,2014,0,0,11,3.2,79.0,Fadeaway Jump Shot,14,13.8
Marc Gasol,2014,1,0,17,5.6,84.0,Fadeaway Jump Shot,0,3.5
Markieff Morris,2014,0,0,13,4.5,73.0,Fadeaway Jump Shot,0,1.3
Ty Lawson,2014,0,0,19,3.3,81.0,Fadeaway Jump Shot,2,2.3
Nick Young,2014,0,0,20,3.8,77.0,Fadeaway Jump Shot,6,5.3
Tyreke Evans,2014,1,0,11,4.1,81.0,Fadeaway Jump Shot,4,3.9
Trey Burke,2014,1,0,16,2.2,72.0,Fadeaway Jump Shot,5,5.3
Dirk Nowitzki,2014,0,0,11,3.3,80.0,Fadeaway Jump Shot,3,6.7
David West,2014,0,0,11,2.8,78.0,Fadeaway Jump Shot,5,7.3
Zach Randolph,2014,1,0,16,4.0,81.0,Fadeaway Jump Shot,0,1.0
Luol Deng,2014,1,0,17,4.6,80.0,Fadeaway Jump Shot,3,3.5
Paul Millsap,2014,0,0,16,2.0,82.0,Fadeaway Jump Shot,2,3.4
Gerald Henderson,2014,0,0,15,2.7,79.0,Fadeaway Jump Shot,2,3.0
LeBron James,2014,0,0,19,3.3,80.0,Fadeaway Jump Shot,2,4.1
Kevin Love,2014,1,0,10,3.1,79.0,Fadeaway Jump Shot,1,2.8
Harrison Barnes,2014,0,0,16,1.6,80.0,Fadeaway Jump Shot,0,0.5
Jared Sullinger,2014,1,0,17,2.6,83.0,Fadeaway Jump Shot,2,5.4
Kyle Lowry,2014,0,0,10,3.7,75.0,Fadeaway Jump Shot,12,10.2
Vince Carter,2014,0,0,21,4.0,80.0,Fadeaway Jump Shot,11,9.6
Dwyane Wade,2014,1,0,10,2.7,77.0,Fadeaway Jump Shot,11,12.7
Joe Johnson,2014,1,0,15,4.9,76.0,Fadeaway Jump Shot,4,3.5
Harrison Barnes,2014,1,0,12,3.1,75.0,Fadeaway Jump Shot,4,4.7
Dwyane Wade,2014,0,0,14,3.2,76.0,Fadeaway Jump Shot,4,8.9
Ty Lawson,2014,0,0,14,4.3,75.0,Fadeaway Jump Shot,9,8.2
Kyle Korver,2014,0,0,12,4.0,76.0,Fadeaway Jump Shot,1,2.1
Kyrie Irving,2014,0,0,15,4.8,78.0,Fadeaway Jump Shot,2,2.3
Klay Thompson,2014,0,0,15,3.6,71.0,Fadeaway Jump Shot,3,4.0
Gerald Green,2014,0,0,13,4.0,81.0,Fadeaway Jump Shot,3,3.1
Brook Lopez,2014,0,0,10,2.5,84.0,Fadeaway Jump Shot,0,0.1
Goran Dragic,2014,1,0,14,3.2,78.0,Fadeaway Jump Shot,2,2.4
Kevin Garnett,2014,1,0,15,5.0,83.0,Fadeaway Jump Shot,1,4.0
LeBron James,2014,0,0,11,2.1,80.0,Fadeaway Jump Shot,2,8.0
Channing Frye,2014,0,0,12,2.8,81.0,Fadeaway Jump Shot,2,3.4
Isaiah Thomas,2014,0,0,17,5.8,76.0,Fadeaway Jump Shot,9,7.5
Rodney Stuckey,2014,0,0,17,3.9,80.0,Fadeaway Jump Shot,4,3.8
DeMar DeRozan,2014,0,0,17,5.8,80.0,Fadeaway Jump Shot,7,5.9
Kevin Durant,2014,1,0,10,2.6,79.0,Fadeaway Jump Shot,3,2.5
Klay Thompson,2014,1,0,10,3.9,82.0,Fadeaway Jump Shot,4,4.0
Kyle Lowry,2014,1,0,18,3.1,73.0,Fadeaway Jump Shot,5,5.9
Carmelo Anthony,2014,0,0,16,3.2,79.0,Fadeaway Jump Shot,0,0.0
DeMar DeRozan,2014,1,0,18,4.2,78.0,Fadeaway Jump Shot,0,0.7
Jeff Teague,2014,1,0,15,4.2,72.0,Fadeaway Jump Shot,10,10.1
Dirk Nowitzki,2014,0,0,17,1.2,83.0,Fadeaway Jump Shot,2,2.8
Nicolas Batum,2014,1,0,17,4.4,83.0,Fadeaway Jump Shot,4,6.9
Carmelo Anthony,2014,0,0,14,3.1,80.0,Fadeaway Jump Shot,17,14.8
Gerald Henderson,2014,0,0,16,4.6,78.0,Fadeaway Jump Shot,3,3.2
Kemba Walker,2014,0,0,11,3.2,83.0,Fadeaway Jump Shot,2,2.4
Jameer Nelson,2014,0,0,12,8.0,78.0,Fadeaway Jump Shot,0,0.4
Paul George,2014,0,0,10,4.2,84.0,Fadeaway Jump Shot,0,0.8
Joe Johnson,2014,1,0,13,5.0,77.0,Fadeaway Jump Shot,4,3.9
LeBron James,2014,0,0,16,4.2,72.0,Fadeaway Jump Shot,2,6.0
LaMarcus Aldridge,2014,0,0,13,3.7,81.0,Fadeaway Jump Shot,2,4.2
DeMar DeRozan,2014,1,0,12,1.5,75.0,Fadeaway Jump Shot,13,13.1
Rodney Stuckey,2014,0,0,17,3.3,76.0,Fadeaway Jump Shot,3,5.2
Paul Millsap,2014,0,0,19,4.8,83.0,Fadeaway Jump Shot,0,6.2
Kevin Love,2014,0,0,13,4.0,80.0,Fadeaway Jump Shot,0,5.0
Evan Turner,2014,1,0,16,3.1,78.0,Fadeaway Jump Shot,3,3.8
Avery Bradley,2014,0,0,12,3.1,78.0,Fadeaway Jump Shot,2,3.3
LeBron James,2014,1,0,15,4.7,79.0,Fadeaway Jump Shot,5,5.9
Blake Griffin,2014,1,0,18,10.2,82.0,Fadeaway Jump Shot,0,1.2
Avery Bradley,2014,0,0,13,3.7,81.0,Fadeaway Jump Shot,4,2.7
Eric Gordon,2014,0,0,18,5.6,81.0,Fadeaway Jump Shot,1,2.5
Paul Millsap,2014,1,0,16,4.5,82.0,Fadeaway Jump Shot,2,3.3
DeMarcus Cousins,2014,0,0,16,5.6,82.0,Fadeaway Jump Shot,2,3.8
Kevin Durant,2014,0,0,12,5.2,81.0,Fadeaway Jump Shot,2,1.9
Eric Bledsoe,2014,1,0,14,3.9,73.0,Fadeaway Jump Shot,2,3.0
Zach Randolph,2014,1,0,14,6.3,81.0,Fadeaway Jump Shot,2,4.0
DeMar DeRozan,2014,0,0,16,3.5,77.0,Fadeaway Jump Shot,0,2.3
Mike Conley,2014,0,0,14,3.9,75.0,Fadeaway Jump Shot,2,1.7
Chandler Parsons,2014,0,0,15,4.5,84.0,Fadeaway Jump Shot,5,4.3
LeBron James,2014,1,0,19,4.9,80.0,Fadeaway Jump Shot,1,3.4
Kyrie Irving,2014,1,0,14,4.0,83.0,Fadeaway Jump Shot,4,3.6
Blake Griffin,2014,1,0,20,5.3,83.0,Fadeaway Jump Shot,0,1.2
LeBron James,2014,1,0,18,4.8,81.0,Fadeaway Jump Shot,3,2.9
LeBron James,2014,0,0,11,3.8,83.0,Fadeaway Jump Shot,2,1.6
Dirk Nowitzki,2014,0,0,14,3.1,80.0,Fadeaway Jump Shot,1,5.8
DeMar DeRozan,2014,1,0,16,2.3,79.0,Fadeaway Jump Shot,1,2.2
Paul Pierce,2014,0,0,12,3.8,81.0,Fadeaway Jump Shot,4,4.4
Ty Lawson,2014,1,0,16,4.5,76.0,Fadeaway Jump Shot,20,16.1
Nate Robinson,2014,0,0,10,4.0,81.0,Fadeaway Jump Shot,5,9.6
Nikola Vucevic,2014,1,0,16,10.8,82.0,Fadeaway Jump Shot,0,0.9
Zach Randolph,2014,0,0,13,2.3,84.0,Fadeaway Jump Shot,3,3.5
LaMarcus Aldridge,2014,0,0,19,2.1,83.0,Fadeaway Jump Shot,2,4.4
Goran Dragic,2014,0,0,20,2.5,79.0,Fadeaway Jump Shot,9,8.0
Monta Ellis,2014,0,0,12,3.2,78.0,Fadeaway Jump Shot,7,6.5
Goran Dragic,2014,1,0,18,5.8,79.0,Fadeaway Jump Shot,6,5.7
Monta Ellis,2014,0,0,21,3.4,79.0,Fadeaway Jump Shot,6,6.3
LeBron James,2014,1,0,14,3.4,81.0,Fadeaway Jump Shot,8,7.7
Paul George,2014,1,0,15,3.1,79.0,Fadeaway Jump Shot,11,9.2
Kevin Love,2014,0,0,16,3.8,81.0,Fadeaway Jump Shot,1,3.6
Kevin Durant,2014,0,0,12,0.8,78.0,Fadeaway Jump Shot,2,3.8
Kemba Walker,2014,1,0,10,4.7,77.0,Fadeaway Jump Shot,3,3.2
Vince Carter,2014,0,0,12,4.6,78.0,Fadeaway Jump Shot,2,3.6
Al Horford,2014,0,0,16,3.0,83.0,Fadeaway Jump Shot,2,7.4
Patty Mills,2014,0,0,15,2.7,72.0,Fadeaway Jump Shot,3,2.5
Dirk Nowitzki,2014,0,0,12,2.2,83.0,Fadeaway Jump Shot,0,5.2
Evan Turner,2014,1,0,11,2.1,79.0,Fadeaway Jump Shot,2,3.0
Brandon Jennings,2014,1,0,11,12.6,81.0,Fadeaway Jump Shot,20,17.0
LaMarcus Aldridge,2014,0,0,17,5.2,79.0,Fadeaway Jump Shot,1,2.1
Rodney Stuckey,2014,0,0,14,6.8,76.0,Fadeaway Jump Shot,5,5.8
Chris Paul,2014,1,0,15,4.4,75.0,Fadeaway Jump Shot,11,7.6
Al Horford,2014,0,0,19,5.4,83.0,Fadeaway Jump Shot,1,4.6
Dwyane Wade,2014,0,0,16,4.1,78.0,Fadeaway Jump Shot,0,0.8
Terrence Ross,2014,1,0,18,3.1,80.0,Fadeaway Jump Shot,7,5.6
Paul Millsap,2014,0,0,17,1.9,81.0,Fadeaway Jump Shot,1,1.8
Rudy Gay,2014,0,0,13,4.6,78.0,Fadeaway Jump Shot,2,5.8
Kevin Love,2014,0,0,13,5.6,81.0,Fadeaway Jump Shot,0,0.8
David West,2014,1,0,10,2.4,81.0,Fadeaway Jump Shot,3,3.5
LeBron James,2014,0,0,15,3.0,79.0,Fadeaway Jump Shot,4,9.5
Derrick Favors,2014,0,0,11,4.4,81.0,Fadeaway Jump Shot,0,0.8
Kemba Walker,2014,0,0,14,3.0,76.0,Fadeaway Jump Shot,9,7.5
Zach Randolph,2014,0,0,12,2.5,82.0,Fadeaway Jump Shot,2,4.7
Nicolas Batum,2014,1,0,17,2.5,75.0,Fadeaway Jump Shot,5,3.5
Nick Young,2014,1,0,16,4.2,79.0,Fadeaway Jump Shot,0,1.0
Dirk Nowitzki,2014,1,0,16,3.4,83.0,Fadeaway Jump Shot,0,4.1
Dirk Nowitzki,2014,0,0,18,5.0,81.0,Fadeaway Jump Shot,1,4.7
Dirk Nowitzki,2014,1,0,10,4.7,83.0,Fadeaway Jump Shot,2,2.8
DeMar DeRozan,2014,1,0,15,2.6,75.0,Fadeaway Jump Shot,2,2.1
Kevin Martin,2014,1,0,19,3.7,83.0,Fadeaway Jump Shot,0,1.2
LaMarcus Aldridge,2014,0,0,14,3.8,83.0,Fadeaway Jump Shot,1,1.6
Nicolas Batum,2014,0,0,12,2.2,75.0,Fadeaway Jump Shot,2,1.9
Ty Lawson,2014,1,0,12,3.6,74.0,Fadeaway Jump Shot,7,5.7
Dwyane Wade,2014,0,0,10,4.9,83.0,Fadeaway Jump Shot,2,1.9
Damian Lillard,2014,1,0,16,4.0,75.0,Fadeaway Jump Shot,8,8.0
Carmelo Anthony,2014,0,0,16,2.4,81.0,Fadeaway Jump Shot,1,2.6
Gerald Green,2014,0,0,14,2.1,77.0,Fadeaway Jump Shot,2,3.8
Jarrett Jack,2014,0,0,10,2.7,83.0,Fadeaway Jump Shot,2,1.7
JR Smith,2014,1,0,16,4.7,75.0,Fadeaway Jump Shot,4,5.8
Nicolas Batum,2014,1,0,15,1.0,80.0,Fadeaway Jump Shot,9,5.8
Arron Afflalo,2014,1,0,13,7.0,80.0,Fadeaway Jump Shot,2,2.1
Ty Lawson,2014,0,0,17,4.9,74.0,Fadeaway Jump Shot,2,2.0
Isaiah Thomas,2014,1,0,14,3.6,75.0,Fadeaway Jump Shot,5,6.8
Mo Williams,2014,0,0,16,4.0,77.0,Fadeaway Jump Shot,0,0.5
Brandon Jennings,2014,1,0,19,3.4,81.0,Fadeaway Jump Shot,4,4.1
Dirk Nowitzki,2014,0,0,15,6.8,80.0,Fadeaway Jump Shot,0,0.8
Kyle Korver,2014,1,0,19,3.9,80.0,Fadeaway Jump Shot,0,0.9
Chandler Parsons,2014,0,0,10,3.2,83.0,Fadeaway Jump Shot,3,2.3
Henry Sims,2014,0,0,13,4.2,83.0,Fadeaway Jump Shot,0,0.9
Dwyane Wade,2014,0,0,10,2.9,73.0,Fadeaway Jump Shot,10,8.9
Joe Johnson,2014,0,0,12,4.5,81.0,Fadeaway Jump Shot,9,9.1
Paul Pierce,2014,0,0,10,3.6,80.0,Fadeaway Jump Shot,15,12.2
Kevin Love,2014,0,0,20,3.3,77.0,Fadeaway Jump Shot,2,4.0
Gerald Green,2014,0,0,16,3.2,80.0,Fadeaway Jump Shot,5,5.5
Victor Oladipo,2014,1,0,11,2.1,72.0,Fadeaway Jump Shot,5,3.4
JR Smith,2014,0,0,20,3.7,80.0,Fadeaway Jump Shot,5,5.5
Kyle Lowry,2014,1,0,19,3.1,72.0,Fadeaway Jump Shot,7,6.4
Vince Carter,2014,0,0,18,3.6,79.0,Fadeaway Jump Shot,4,3.5
Terrence Ross,2014,1,0,10,0.2,79.0,Fadeaway Jump Shot,3,4.1
Harrison Barnes,2014,0,0,14,3.5,80.0,Fadeaway Jump Shot,9,8.1
Jerryd Bayless,2014,1,0,18,3.2,81.0,Fadeaway Jump Shot,6,5.6
Nikola Vucevic,2014,1,0,11,3.9,83.0,Fadeaway Jump Shot,1,2.9
David West,2014,0,0,16,4.1,84.0,Fadeaway Jump Shot,0,1.8
Carmelo Anthony,2014,1,0,16,3.0,78.0,Fadeaway Jump Shot,1,2.0
LeBron James,2014,0,0,11,2.8,78.0,Fadeaway Jump Shot,5,3.9
Zach Randolph,2014,1,0,17,5.3,84.0,Fadeaway Jump Shot,2,5.2
James Harden,2014,1,0,18,4.2,78.0,Fadeaway Jump Shot,0,3.6
Arron Afflalo,2014,1,0,10,4.0,78.0,Fadeaway Jump Shot,6,5.6
Derrick Favors,2014,0,0,14,4.7,84.0,Fadeaway Jump Shot,1,5.5
Nicolas Batum,2014,1,0,18,3.8,75.0,Fadeaway Jump Shot,3,6.8
Paul George,2014,1,0,15,4.7,83.0,Fadeaway Jump Shot,2,1.6
JR Smith,2014,0,0,18,2.0,78.0,Fadeaway Jump Shot,2,5.9
Chris Bosh,2014,1,0,18,3.3,72.0,Fadeaway Jump Shot,1,3.6
Kyle Lowry,2014,1,0,18,1.9,74.0,Fadeaway Jump Shot,5,4.4
Jared Sullinger,2014,0,0,10,5.2,82.0,Fadeaway Jump Shot,1,5.7
Jared Sullinger,2014,0,0,12,4.3,83.0,Fadeaway Jump Shot,2,5.0
DeMarcus Cousins,2014,1,0,12,4.7,73.0,Fadeaway Jump Shot,1,3.0
Gerald Henderson,2014,0,0,17,2.5,76.0,Fadeaway Jump Shot,3,4.3
Dirk Nowitzki,2014,1,0,13,4.3,81.0,Fadeaway Jump Shot,0,3.7
Monta Ellis,2014,1,0,11,6.0,78.0,Fadeaway Jump Shot,13,11.5
Monta Ellis,2014,0,0,10,3.2,82.0,Fadeaway Jump Shot,5,6.5
Stephen Curry,2014,1,0,19,5.1,75.0,Fadeaway Jump Shot,7,4.9
LaMarcus Aldridge,2014,0,0,15,3.3,81.0,Fadeaway Jump Shot,1,4.3
Jamal Crawford,2014,0,0,21,3.9,78.0,Fadeaway Jump Shot,3,2.8
Evan Turner,2014,1,0,11,2.7,83.0,Fadeaway Jump Shot,0,0.8
John Wall,2014,0,0,15,3.9,81.0,Fadeaway Jump Shot,13,11.8
Nicolas Batum,2014,1,0,10,6.6,78.0,Fadeaway Jump Shot,9,6.9
Brandon Jennings,2014,0,0,21,2.6,75.0,Fadeaway Jump Shot,3,2.7
John Wall,2014,1,0,17,5.5,73.0,Fadeaway Jump Shot,6,5.7
Jeff Green,2014,1,0,20,4.3,75.0,Fadeaway Jump Shot,2,2.0
Rudy Gay,2014,0,0,14,1.6,81.0,Fadeaway Jump Shot,2,2.8
Paul Millsap,2014,1,0,17,4.7,83.0,Fadeaway Jump Shot,2,4.5
Paul Millsap,2014,0,0,12,4.7,83.0,Fadeaway Jump Shot,2,3.0
Dirk Nowitzki,2014,0,0,13,2.7,82.0,Fadeaway Jump Shot,0,4.6
Klay Thompson,2014,0,0,12,3.8,75.0,Fadeaway Jump Shot,2,4.4
Ray McCallum,2014,1,0,15,4.7,79.0,Fadeaway Jump Shot,1,2.2
Glen Davis,2014,0,0,16,2.0,82.0,Fadeaway Jump Shot,1,3.1
David West,2014,0,0,19,3.1,83.0,Fadeaway Jump Shot,4,4.3
Rodney Stuckey,2014,0,0,10,4.1,82.0,Fadeaway Jump Shot,1,1.7
Kyrie Irving,2014,1,0,19,4.1,79.0,Fadeaway Jump Shot,15,13.0
Jeff Teague,2014,1,0,18,5.5,74.0,Fadeaway Jump Shot,11,8.9
Kyrie Irving,2014,1,0,10,5.1,79.0,Fadeaway Jump Shot,4,2.8
Luol Deng,2014,0,0,14,3.6,79.0,Fadeaway Jump Shot,0,2.0
Gordon Hayward,2014,0,0,11,3.8,80.0,Fadeaway Jump Shot,3,3.3
Vince Carter,2014,0,0,16,3.5,75.0,Fadeaway Jump Shot,0,3.1
Josh Smith,2014,1,0,10,2.8,79.0,Fadeaway Jump Shot,5,6.3
Stephen Curry,2014,0,0,18,5.2,74.0,Fadeaway Jump Shot,12,11.7
Carmelo Anthony,2014,1,0,11,2.1,80.0,Fadeaway Jump Shot,1,1.1
Kevin Love,2014,0,0,15,4.8,81.0,Fadeaway Jump Shot,0,1.9
Kyrie Irving,2014,1,0,12,6.1,83.0,Fadeaway Jump Shot,16,12.6
Andrew Bynum,2014,0,0,13,2.4,83.0,Fadeaway Jump Shot,4,6.8
Damian Lillard,2014,1,0,20,4.7,73.0,Fadeaway Jump Shot,0,0.4
Arron Afflalo,2014,0,0,19,0.2,75.0,Fadeaway Jump Shot,0,0.7
Nicolas Batum,2014,1,0,13,3.9,73.0,Fadeaway Jump Shot,8,7.4
Vince Carter,2014,0,0,16,3.5,78.0,Fadeaway Jump Shot,0,2.8
Bradley Beal,2014,1,0,19,3.8,75.0,Fadeaway Jump Shot,9,8.3
Mo Williams,2014,0,0,13,2.8,71.0,Fadeaway Jump Shot,18,13.5
Nick Young,2014,1,0,18,3.3,75.0,Fadeaway Jump Shot,3,4.0
Gordon Hayward,2014,0,0,22,2.8,78.0,Fadeaway Jump Shot,0,1.6
Dirk Nowitzki,2014,1,0,14,4.5,76.0,Fadeaway Jump Shot,0,0.9
Nick Young,2014,0,0,18,3.0,79.0,Fadeaway Jump Shot,2,3.4
Dirk Nowitzki,2014,1,0,18,5.1,83.0,Fadeaway Jump Shot,0,5.6
Brandon Jennings,2014,0,0,19,3.9,75.0,Fadeaway Jump Shot,12,10.0
Harrison Barnes,2014,1,0,15,4.3,80.0,Fadeaway Jump Shot,1,3.4
Monta Ellis,2014,0,0,14,2.9,79.0,Fadeaway Jump Shot,3,4.2
JR Smith,2014,0,0,16,4.4,74.0,Fadeaway Jump Shot,8,7.2
Iman Shumpert,2014,1,0,17,4.7,80.0,Fadeaway Jump Shot,2,2.4
Bradley Beal,2014,0,0,20,4.6,75.0,Fadeaway Jump Shot,2,2.3
Nick Young,2014,1,0,15,4.5,79.0,Fadeaway Jump Shot,1,3.6
Paul Millsap,2014,0,0,17,4.1,82.0,Fadeaway Jump Shot,1,1.8
Paul George,2014,1,0,12,7.8,75.0,Fadeaway Jump Shot,1,2.6
Klay Thompson,2014,1,0,11,5.6,79.0,Fadeaway Jump Shot,2,2.9
Dirk Nowitzki,2014,0,0,14,2.3,80.0,Fadeaway Jump Shot,0,1.1
Paul Millsap,2014,1,0,15,4.5,85.0,Fadeaway Jump Shot,0,4.5
David West,2014,0,0,12,3.0,82.0,Fadeaway Jump Shot,1,3.3
Paul Millsap,2014,1,0,11,3.7,79.0,Fadeaway Jump Shot,6,5.3
Jared Sullinger,2014,0,0,13,1.1,83.0,Fadeaway Jump Shot,2,3.4
Damian Lillard,2014,0,0,13,2.9,79.0,Fadeaway Jump Shot,6,7.6
Trey Burke,2014,0,0,16,2.9,78.0,Fadeaway Jump Shot,11,8.3
Kyrie Irving,2014,1,0,13,2.0,72.0,Fadeaway Jump Shot,3,4.1
Dirk Nowitzki,2014,1,0,18,3.4,81.0,Fadeaway Jump Shot,0,3.4
Nick Young,2014,0,0,15,1.1,75.0,Fadeaway Jump Shot,1,1.8
Kemba Walker,2014,0,0,18,4.0,72.0,Fadeaway Jump Shot,12,9.6
Carmelo Anthony,2014,1,0,14,1.9,78.0,Fadeaway Jump Shot,4,6.6
Jarrett Jack,2014,0,0,14,3.9,83.0,Fadeaway Jump Shot,5,3.8
Alec Burks,2014,1,0,14,3.3,75.0,Fadeaway Jump Shot,4,3.1
DeMar DeRozan,2014,1,0,12,5.7,85.0,Fadeaway Jump Shot,0,0.0
LeBron James,2014,0,0,11,4.0,78.0,Fadeaway Jump Shot,2,4.6
Dirk Nowitzki,2014,1,0,14,2.6,80.0,Fadeaway Jump Shot,1,2.4
Gerald Henderson,2014,0,0,17,1.6,76.0,Fadeaway Jump Shot,3,3.7
Vince Carter,2014,1,0,16,3.8,79.0,Fadeaway Jump Shot,2,4.1
Dirk Nowitzki,2014,1,0,13,1.9,81.0,Fadeaway Jump Shot,0,0.0
Gordon Hayward,2014,0,0,13,2.8,84.0,Fadeaway Jump Shot,5,6.5
LeBron James,2014,0,0,16,3.8,81.0,Fadeaway Jump Shot,3,8.7
DeMarcus Cousins,2014,0,0,11,5.8,83.0,Fadeaway Jump Shot,0,3.0
Ty Lawson,2014,0,0,10,3.5,73.0,Fadeaway Jump Shot,3,3.8
DeMarcus Cousins,2014,1,0,12,3.8,82.0,Fadeaway Jump Shot,5,6.8
Gerald Henderson,2014,0,0,15,2.5,78.0,Fadeaway Jump Shot,2,1.9
Paul Millsap,2014,0,0,16,3.6,81.0,Fadeaway Jump Shot,0,0.8
Jamal Crawford,2014,0,0,10,2.4,75.0,Fadeaway Jump Shot,4,4.9
Paul Millsap,2014,0,0,14,4.7,81.0,Fadeaway Jump Shot,2,3.5
Nick Young,2014,1,0,16,4.0,78.0,Fadeaway Jump Shot,2,3.2
Nicolas Batum,2014,0,0,15,3.5,80.0,Fadeaway Jump Shot,4,3.5
Dwyane Wade,2014,0,0,10,3.0,80.0,Fadeaway Jump Shot,7,8.7
